"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SP","Share Prices, Index","USA","United States","A","Annual","1998","1998","IDX","Index","0","Units","2015_100","2015=100",54.49232,,
"SP","Share Prices, Index","USA","United States","A","Annual","1999","1999","IDX","Index","0","Units","2015_100","2015=100",61.31567,,
"SP","Share Prices, Index","USA","United States","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",63.72674,,
"SP","Share Prices, Index","USA","United States","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",59.98403,,
"SP","Share Prices, Index","USA","United States","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",52.27592,,
"SP","Share Prices, Index","USA","United States","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",51.0275,,
"SP","Share Prices, Index","USA","United States","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",61.9426,,
"SP","Share Prices, Index","USA","United States","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",68.82951,,
"SP","Share Prices, Index","USA","United States","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",78.27296,,
"SP","Share Prices, Index","USA","United States","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",90.35461,,
"SP","Share Prices, Index","USA","United States","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",75.2883,,
"SP","Share Prices, Index","USA","United States","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",57.05276,,
"SP","Share Prices, Index","USA","United States","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",67.69056,,
"SP","Share Prices, Index","USA","United States","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",73.72998,,
"SP","Share Prices, Index","USA","United States","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",75.00751,,
"SP","Share Prices, Index","USA","United States","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",88.2661,,
"SP","Share Prices, Index","USA","United States","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",99.80853,,
"SP","Share Prices, Index","USA","United States","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"SP","Share Prices, Index","USA","United States","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",97.23914,,
"SP","Share Prices, Index","USA","United States","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",110.9174,,
"SP","Share Prices, Index","USA","United States","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",118.4078,,
"SP","Share Prices, Index","USA","United States","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",120.4798,,
"SP","Share Prices, Index","USA","United States","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",118.3728,,
"SP","Share Prices, Index","USA","United States","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",152.1502,,
"SP","Share Prices, Index","USA","United States","A","Annual","2022","2022","IDX","Index","0","Units","2015_100","2015=100",144.8477,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","1974","1974","PC","Percentage","0","Units",,,7.5575,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","1975","1975","PC","Percentage","0","Units",,,7.9875,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","1976","1976","PC","Percentage","0","Units",,,7.611667,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","1977","1977","PC","Percentage","0","Units",,,7.419167,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","1978","1978","PC","Percentage","0","Units",,,8.41,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","1979","1979","PC","Percentage","0","Units",,,9.4425,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","1980","1980","PC","Percentage","0","Units",,,11.46,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","1981","1981","PC","Percentage","0","Units",,,13.91083,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","1982","1982","PC","Percentage","0","Units",,,13.00167,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","1983","1983","PC","Percentage","0","Units",,,11.105,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","1984","1984","PC","Percentage","0","Units",,,12.43833,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","1985","1985","PC","Percentage","0","Units",,,10.62333,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","1986","1986","PC","Percentage","0","Units",,,7.6825,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","1987","1987","PC","Percentage","0","Units",,,8.384167,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","1988","1988","PC","Percentage","0","Units",,,8.845834,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","1989","1989","PC","Percentage","0","Units",,,8.498333,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","1990","1990","PC","Percentage","0","Units",,,8.55,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","1991","1991","PC","Percentage","0","Units",,,7.858333,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","1992","1992","PC","Percentage","0","Units",,,7.01,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","1993","1993","PC","Percentage","0","Units",,,5.873333,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","1994","1994","PC","Percentage","0","Units",,,7.08,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","1995","1995","PC","Percentage","0","Units",,,6.58,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","1996","1996","PC","Percentage","0","Units",,,6.438334,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","1997","1997","PC","Percentage","0","Units",,,6.3525,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","1998","1998","PC","Percentage","0","Units",,,5.264167,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","1999","1999","PC","Percentage","0","Units",,,5.636667,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2000","2000","PC","Percentage","0","Units",,,6.029167,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2001","2001","PC","Percentage","0","Units",,,5.0175,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2002","2002","PC","Percentage","0","Units",,,4.610833,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2003","2003","PC","Percentage","0","Units",,,4.015,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2004","2004","PC","Percentage","0","Units",,,4.274167,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2005","2005","PC","Percentage","0","Units",,,4.29,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2006","2006","PC","Percentage","0","Units",,,4.791667,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2007","2007","PC","Percentage","0","Units",,,4.629167,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2008","2008","PC","Percentage","0","Units",,,3.666667,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2009","2009","PC","Percentage","0","Units",,,3.256667,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2010","2010","PC","Percentage","0","Units",,,3.214167,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2011","2011","PC","Percentage","0","Units",,,2.785833,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2012","2012","PC","Percentage","0","Units",,,1.8025,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2013","2013","PC","Percentage","0","Units",,,2.350833,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2014","2014","PC","Percentage","0","Units",,,2.540833,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2015","2015","PC","Percentage","0","Units",,,2.135833,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2016","2016","PC","Percentage","0","Units",,,1.841667,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2017","2017","PC","Percentage","0","Units",,,2.33,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2018","2018","PC","Percentage","0","Units",,,2.91,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2019","2019","PC","Percentage","0","Units",,,2.144167,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2020","2020","PC","Percentage","0","Units",,,0.8941666,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2021","2021","PC","Percentage","0","Units",,,1.4425,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","A","Annual","2022","2022","PC","Percentage","0","Units",,,2.951667,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","1974","1974","PC","Percentage","0","Units",,,10.24417,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","1975","1975","PC","Percentage","0","Units",,,6.436666,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","1976","1976","PC","Percentage","0","Units",,,5.268333,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","1977","1977","PC","Percentage","0","Units",,,5.640833,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","1978","1978","PC","Percentage","0","Units",,,8.221666,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","1979","1979","PC","Percentage","0","Units",,,11.225,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","1980","1980","PC","Percentage","0","Units",,,13.06667,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","1981","1981","PC","Percentage","0","Units",,,15.91083,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","1982","1982","PC","Percentage","0","Units",,,12.27083,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","1983","1983","PC","Percentage","0","Units",,,9.066667,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","1984","1984","PC","Percentage","0","Units",,,10.365,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","1985","1985","PC","Percentage","0","Units",,,8.0475,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","1986","1986","PC","Percentage","0","Units",,,6.518333,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","1987","1987","PC","Percentage","0","Units",,,6.860833,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","1988","1988","PC","Percentage","0","Units",,,7.7275,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","1989","1989","PC","Percentage","0","Units",,,9.085,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","1990","1990","PC","Percentage","0","Units",,,8.1475,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","1991","1991","PC","Percentage","0","Units",,,5.835,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","1992","1992","PC","Percentage","0","Units",,,3.681667,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","1993","1993","PC","Percentage","0","Units",,,3.174167,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","1994","1994","PC","Percentage","0","Units",,,4.629167,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","1995","1995","PC","Percentage","0","Units",,,5.916667,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","1996","1996","PC","Percentage","0","Units",,,5.39,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","1997","1997","PC","Percentage","0","Units",,,5.615833,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","1998","1998","PC","Percentage","0","Units",,,5.466667,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","1999","1999","PC","Percentage","0","Units",,,5.33,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2000","2000","PC","Percentage","0","Units",,,6.455833,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2001","2001","PC","Percentage","0","Units",,,3.686667,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2002","2002","PC","Percentage","0","Units",,,1.725833,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2003","2003","PC","Percentage","0","Units",,,1.150833,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2004","2004","PC","Percentage","0","Units",,,1.563333,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2005","2005","PC","Percentage","0","Units",,,3.511667,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2006","2006","PC","Percentage","0","Units",,,5.153333,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2007","2007","PC","Percentage","0","Units",,,5.268333,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2008","2008","PC","Percentage","0","Units",,,2.965,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2009","2009","PC","Percentage","0","Units",,,0.5558333,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2010","2010","PC","Percentage","0","Units",,,0.3116667,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2011","2011","PC","Percentage","0","Units",,,0.3033333,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2012","2012","PC","Percentage","0","Units",,,0.2825,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2013","2013","PC","Percentage","0","Units",,,0.1666667,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.1241667,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.2266667,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.6441666,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2017","2017","PC","Percentage","0","Units",,,1.1525,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2018","2018","PC","Percentage","0","Units",,,2.188333,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2019","2019","PC","Percentage","0","Units",,,2.2075,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2020","2020","PC","Percentage","0","Units",,,0.5336364,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2021","2021","PC","Percentage","0","Units",,,0.1141667,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","A","Annual","2022","2022","PC","Percentage","0","Units",,,2.2275,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","1974","1974","PC","Percentage","0","Units",,,8.53,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","1975","1975","PC","Percentage","0","Units",,,5.2,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","1976","1976","PC","Percentage","0","Units",,,4.65,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","1977","1977","PC","Percentage","0","Units",,,6.56,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","1978","1978","PC","Percentage","0","Units",,,10.03,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","1979","1979","PC","Percentage","0","Units",,,13.78,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","1980","1980","PC","Percentage","0","Units",,,18.9,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","1981","1981","PC","Percentage","0","Units",,,12.37,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","1982","1982","PC","Percentage","0","Units",,,8.95,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","1983","1983","PC","Percentage","0","Units",,,9.47,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","1984","1984","PC","Percentage","0","Units",,,8.38,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","1985","1985","PC","Percentage","0","Units",,,8.27,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","1986","1986","PC","Percentage","0","Units",,,6.91,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","1987","1987","PC","Percentage","0","Units",,,6.77,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","1988","1988","PC","Percentage","0","Units",,,8.76,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","1989","1989","PC","Percentage","0","Units",,,8.45,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","1990","1990","PC","Percentage","0","Units",,,7.31,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","1991","1991","PC","Percentage","0","Units",,,4.43,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","1992","1992","PC","Percentage","0","Units",,,2.92,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","1993","1993","PC","Percentage","0","Units",,,2.96,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","1994","1994","PC","Percentage","0","Units",,,5.45,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","1995","1995","PC","Percentage","0","Units",,,5.6,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","1996","1996","PC","Percentage","0","Units",,,5.29,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","1997","1997","PC","Percentage","0","Units",,,5.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","1998","1998","PC","Percentage","0","Units",,,4.68,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","1999","1999","PC","Percentage","0","Units",,,5.3,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2000","2000","PC","Percentage","0","Units",,,6.4,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2001","2001","PC","Percentage","0","Units",,,1.82,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2002","2002","PC","Percentage","0","Units",,,1.24,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2003","2003","PC","Percentage","0","Units",,,0.98,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2004","2004","PC","Percentage","0","Units",,,2.16,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2005","2005","PC","Percentage","0","Units",,,4.16,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2006","2006","PC","Percentage","0","Units",,,5.24,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2007","2007","PC","Percentage","0","Units",,,4.24,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2008","2008","PC","Percentage","0","Units",,,0.16,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2009","2009","PC","Percentage","0","Units",,,0.12,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2010","2010","PC","Percentage","0","Units",,,0.18,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2011","2011","PC","Percentage","0","Units",,,0.07,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2012","2012","PC","Percentage","0","Units",,,0.16,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2013","2013","PC","Percentage","0","Units",,,0.09,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.12,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.24,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.54,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2017","2017","PC","Percentage","0","Units",,,1.3,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2018","2018","PC","Percentage","0","Units",,,2.27,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.55,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2020","2020","PC","Percentage","0","Units",,,0.09,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2021","2021","PC","Percentage","0","Units",,,0.08,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","A","Annual","2022","2022","PC","Percentage","0","Units",,,4.1,,
"SP","Share Prices, Index","CHN","China (People's Republic of)","A","Annual","1992","1992","IDX","Index","0","Units","2015_100","2015=100",21.11407,,
"SP","Share Prices, Index","CHN","China (People's Republic of)","A","Annual","1993","1993","IDX","Index","0","Units","2015_100","2015=100",22.55912,,
"SP","Share Prices, Index","CHN","China (People's Republic of)","A","Annual","1994","1994","IDX","Index","0","Units","2015_100","2015=100",17.52864,,
"SP","Share Prices, Index","CHN","China (People's Republic of)","A","Annual","1995","1995","IDX","Index","0","Units","2015_100","2015=100",15.02381,,
"SP","Share Prices, Index","CHN","China (People's Republic of)","A","Annual","1996","1996","IDX","Index","0","Units","2015_100","2015=100",24.81043,,
"SP","Share Prices, Index","CHN","China (People's Republic of)","A","Annual","1997","1997","IDX","Index","0","Units","2015_100","2015=100",32.30732,,
"SP","Share Prices, Index","CHN","China (People's Republic of)","A","Annual","1998","1998","IDX","Index","0","Units","2015_100","2015=100",31.02488,,
"SP","Share Prices, Index","CHN","China (People's Republic of)","A","Annual","1999","1999","IDX","Index","0","Units","2015_100","2015=100",36.86428,,
"SP","Share Prices, Index","CHN","China (People's Republic of)","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",50.45588,,
"SP","Share Prices, Index","CHN","China (People's Republic of)","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",53.02361,,
"SP","Share Prices, Index","CHN","China (People's Republic of)","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",42.41256,,
"SP","Share Prices, Index","CHN","China (People's Republic of)","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",39.7118,,
"SP","Share Prices, Index","CHN","China (People's Republic of)","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",40.26295,,
"SP","Share Prices, Index","CHN","China (People's Republic of)","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",31.32482,,
"SP","Share Prices, Index","CHN","China (People's Republic of)","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",43.70474,,
"SP","Share Prices, Index","CHN","China (People's Republic of)","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",114.0021,,
"SP","Share Prices, Index","CHN","China (People's Republic of)","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",82.77369,,
"SP","Share Prices, Index","CHN","China (People's Republic of)","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",74.00108,,
"SP","Share Prices, Index","CHN","China (People's Republic of)","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",76.56194,,
"SP","Share Prices, Index","CHN","China (People's Republic of)","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",72.19923,,
"SP","Share Prices, Index","CHN","China (People's Republic of)","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",60.07354,,
"SP","Share Prices, Index","CHN","China (People's Republic of)","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",59.48183,,
"SP","Share Prices, Index","CHN","China (People's Republic of)","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",60.35364,,
"SP","Share Prices, Index","CHN","China (People's Republic of)","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"SP","Share Prices, Index","CHN","China (People's Republic of)","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",81.16949,,
"SP","Share Prices, Index","CHN","China (People's Republic of)","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",87.87812,,
"SP","Share Prices, Index","CHN","China (People's Republic of)","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",79.73399,,
"SP","Share Prices, Index","CHN","China (People's Republic of)","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",78.88381,,
"SP","Share Prices, Index","CHN","China (People's Republic of)","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",84.38828,,
"SP","Share Prices, Index","CHN","China (People's Republic of)","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",95.83553,,
"SP","Share Prices, Index","CHN","China (People's Republic of)","A","Annual","2022","2022","IDX","Index","0","Units","2015_100","2015=100",87.28246,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHN","China (People's Republic of)","A","Annual","1998","1998","PC","Percentage","0","Units",,,6.854908,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHN","China (People's Republic of)","A","Annual","1999","1999","PC","Percentage","0","Units",,,3.658417,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHN","China (People's Republic of)","A","Annual","2000","2000","PC","Percentage","0","Units",,,2.600983,,
